code,date,aid,title,eqr_new,still_miss,frag
000019,2022-11-22,1215166625,深粮控股：深圳市深粮控股股份有限公司关于年度审计机构变更项目质量控制复核人的公告,,True,年度审计机构变更项目质量控制复核人的公告本公司及董事会全体成员保证信息 || 的《关于变更公司项目质量控制复核人的函》，现将具体情况公告如下：一、本 || 派张帆先生为公司项目质量控制复核人，鉴于立信内部工作调整，为更好地完成 || 报表审计工作，对项目质量控制复核人进行变更，拟指派王红娜女士为项目质量 || 指派王红娜女士为项目质量控制复核人。二、变更后的项目质量复核人信息王红 || 二、变更后的项目质量复核人信息王红娜女士，中国注册会计师。20
000020,2022-04-26,1213102239,深华发Ａ：关于续聘2022年度财务报告审计机构和内部控制审计机构的公告,,True,单位兼职。拟安排项目质量控制复核人员：汤艳群汤艳群从2010年3月至今 || 签字注册会计师及质量控制复核人员近三年不存在因执业行为受到刑事处罚 || 签字注册会计师及质量控制复核人员不存在违反《中国注册会计师职业道德
000020,2024-04-23,1219740644,深华发Ａ：关于续聘2024年度财务报告审计机构和内部控制审计机构的议案,,True,单位兼职。拟安排项目质量控制复核人员：汤艳群（特殊普通合伙）汤艳群从2 || 签字注册会计师及质量控制复核人员近三年不存在因执业行为受到刑事处罚 || 签字注册会计师及质量控制复核人员不存在违反《中国注册会计师职业道德
000020,2023-04-25,1216550969,深华发Ａ：关于续聘2023年度财务报告审计机构和内部控制审计机构的公告,,True,单位兼职。拟安排项目质量控制复核人员：汤艳群汤艳群从2010年3月至今 || 签字注册会计师及质量控制复核人员近三年不存在因执业行为受到刑事处罚 || 签字注册会计师及质量控制复核人员不存在违反《中国注册会计师职业道德
000025,2021-08-28,1210897820,特  力Ａ：关于续聘2021年度审计机构的公告,,True,三年复核过特发制复核人会计师服务等10家以上上市公司审计报 || 签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存违反《中国注册会计师职业道德守则
000025,2022-09-30,1214711407,特  力Ａ：关于续聘2022年度审计机构的公告,,True,业；近三年签陶亮复核人计师署或复核过华谊嘉信、捷捷微电、万 || 册会计师秦昌明、项目质量控制复核人陶亮近三年不存在因执业行为受到刑事处 || 签字注册会计师、项目质量控制复核人不存违反《中国注册会计师职业道德守则
000025,2023-02-03,1215756231,特  力Ａ：关于续聘2022年度审计机构的公告,,True,会计师事务陶亮制复核人会计师所执业；近三年签署或复核过华谊 || 册会计师秦昌明、项目质量控制复核人陶亮近三年不存在因执业行为受到刑事处 || 签字注册会计师、项目质量控制复核人不存违反《中国注册会计师职业道德守则
000029,2023-10-28,1218181632,深深房Ａ：关于拟聘任2023年度会计师事务所的公告,,True,（603177）复核人众望布艺（605003）等2.诚信记 || 签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4.审计
000031,2024-04-27,1219863729,大悦城：关于拟续聘会计师事务所的公告,,True,册会计师、拟担任独立复核合伙人均具有相应资质和专业胜任能力，具体如 || 公司1家。拟担任质量复核合伙人：汤其美先生，1996年获得中国注册 || 签字注册会计师、项目质量控制复核人近三年无执业行为受到刑事处罚、受到证 || 签字注册会计师、项目质量控制复核人等从业人员不存在违反《中国注册会计师
000034,2020-03-31,1207431284,神州数码：关于续聘公司2020年度会计师事务所的公告,,True,师是无13年项目独立复核合伙人-谭小青：时间工作单位职务1989.
000046,2021-01-13,1209088352,泛海控股：关于拟变更会计师事务所的公告,,True,限公司。本次审计项目质量控制复核人为马向军、徐克美，相关情况如下：马向 || 签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人，不存在违反《中国注册会计师职业道德
000045,2020-08-20,1208206439,深纺织Ａ：关于拟聘任会计师事务所的公告,,True,序，李继明拟担任项目质量控制复核人。李继明从事证券服务业务12年，负责
000048,2020-04-30,1207681437,京基智农：关于续聘会计师事务所的公告,,True,立性要求的情形。项目质量控制负责人（风险管理合伙人）包铁军拥有中国注册
000050,2020-03-18,1207381324,深天马Ａ：关于续聘2020年度审计机构的公告,,True,，周全龙先生担任项目质量控制负责人。周全龙先生从事证券服务业务15年，
000058,2023-08-31,1217709105,深 赛 格：关于续聘2023年度审计机构的公告,,True,签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。三、拟续
000062,2020-03-26,1207405182,深圳华强：关于续聘会计师事务所的公告,,True,事审计及质20年复核人量控制复核工作拟签字李联同上同上同上
000060,2023-12-21,1218673245,中金岭南：关于年度审计机构变更项目质量控制复核合伙人的公告,,True,审计机构变更项目质量控制复核合伙人的公告本公司及董事会全体成员保证信息 || 本次更换审计项目质量控制复核合伙人的情况近日，公司收到中审众环《关于更 || 股份有限公司项目质量控制复核合伙人的联系函》。中审众环作为公司2023 || 平先生为公司项目质量控制复核合伙人，根据相关准则要求及事务所内部工作安 || 度审计服务的项目质量控制复核合伙人。二、本次变更的审计项目质量控制复核 || 次变更的审计项目质量控制复核合伙人信息崔松宁，1994年成为中国注册会
000062,2023-03-15,1216116564,深圳华强：关于续聘会计师事务所的公告,,True,签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。三、拟续 || 签字注册会计师、项目质量控制复核人等不存在可能影响独立性的情形，且具备 || 签字注册会计师、项目质量控制复核人等不存在可能影响独立性的情形，具备足
000062,2022-03-11,1212541480,深圳华强：关于续聘会计师事务所的公告,,True,签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。三、拟续 || 签字注册会计师、项目质量控制复核人等不存在可能影响独立性的情形，且具备 || 签字注册会计师、项目质量控制复核人等不存在可能影响独立性的情形，具备足
000062,2021-03-10,1209359815,深圳华强：关于续聘会计师事务所的公告,,True,签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。项目组成 || 英教育等上市公司复核人亚2018年度审计报告；2018年度 || 2）项目合伙人、项目质量控制复核人、拟签字注册会计师项目合伙人、项目质 || 计师项目合伙人、项目质量控制复核人、拟签字注册会计师近三年不存在因执业 || 签字注册会计师、项目质量控制复核人等不存在可能影响独立性的情形，且具备 || 签字注册会计师、项目质量控制复核人等不存在可能影响独立性的情形，具备足
000065,2020-11-21,1208774382,北方国际：关于续聘会计师事务所的公告,,True,签字项目合伙人、项目质量控制负责人、拟签字注册会计师具备证券执业资质。
000078,2021-04-27,1209816323,海王生物：关于续聘2021年度审计机构的公告,,True,程序，杨志拟担任项目质量控制复核人。杨志2004年起在本所执业，负责审
000078,2020-04-28,1207637620,海王生物：关于续聘2020年度审计机构的公告,,True,程序，杨志拟担任项目质量控制复核人。杨志从事证券服务业务16年，负责审
000078,2022-04-29,1213202005,海王生物：关于续聘2022年度审计机构的公告,,True,程序，杨志拟担任项目质量控制复核人。杨志2004年起在本所执业，负责审
000099,2020-03-24,1207393260,中信海直：关于拟续聘2020年度会计师事务所的公告,,True,汤振峰先生为项目质量复核合伙人。上述人员从业经历如下：陈建翔先生于
000150,2023-03-16,1216126418,*ST宜康：关于变更签字注册会计师的公告,,True,签字注册会计师，项目质量控制复核人张丽丹维持不变。二、变更后签字会计师
000153,2020-04-24,1207586077,丰原药业：关于续聘2020年度审计机构的公告,,True,控经理陈立梅担任项目质量控制复核人，陈立梅于2004年9月至2017年 || 会计师2刘阳阳和质量控制复核人陈立梅不存在违反《中国注册会计师职业 || 会计师2刘阳阳和质量控制复核人陈立梅最近三年未受（收）到刑事处罚、
000153,2021-04-23,1209774039,丰原药业：关于续聘2021年度审计机构的公告,,True,经理王虎先生担任项目质量控制复核人。王虎先生，于2004年10月入职中 || 册会计师2王鑫和质量控制复核人王虎不存在违反《中国注册会计师职业道 || 册会计师2王鑫和质量控制复核人王虎最近三年未受（收）到刑事处罚、行
000153,2022-04-29,1213211102,丰原药业：关于续聘2022年度审计机构的公告,,True,签字注册会计师、项目质量控制复核人近三年（最近三年完整自然年度及当年） || 签字注册会计师、项目质量控制复核人等从业人员不存在违反《中国注册会计师
000153,2022-02-25,1212452283,丰原药业：关于变更签字注册会计师的公告,,True,，王虎先生拟担任项目质量控制复核人。鉴于原签字注册会计师王鑫先生工作调 || 冬先生，质量质控复核人为王虎先生。二、本次变更人员基本信息
000153,2024-04-26,1219825295,丰原药业：关于续聘2024年度审计机构的公告,,True,签字注册会计师、项目质量控制复核人近三年（最近三个完整自然年度及当年） || 注册会计师、项目质量复核人等从业人员不存在违反《中国注册会计师
000155,2021-04-23,1209777193,川能动力：关于续聘2021年度审计机构的公告,,True,主任23年-2-复核人会计师会计师助理，47岁，硕士，注册 || 签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人等不存在可能影响独立性的情形。4、审
000153,2023-04-20,1216475898,丰原药业：关于续聘2023年度审计机构的公告,,True,签字注册会计师、项目质量控制复核人近三年（最近三个完整自然年度及当年） || 注册会计师、项目质量复核人等从业人员不存在违反《中国注册会计师
000155,2022-04-21,1213000880,川能动力：关于续聘2022年度审计机构的公告,,True,最李福琼17年制复核人计师近三年主要复核的上市公司有重庆啤 || 签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人等不存在可能影响独立性的情形。4、审
000156,2020-04-30,1207683873,华数传媒：关于续聘2020年度会计师事务所的公告,,True,道中天会17年2复核人计师事务所、安永华明会计师事务所、天
000156,2021-04-30,1209870010,华数传媒：关于续聘2021年度会计师事务所的公告,,True,签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
000156,2022-12-10,1215318813,华数传媒：关于续聘2022年度会计师事务所的公告,,True,签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
000155,2023-03-31,1216280873,川能动力：关于续聘2023年度审计机构的公告,,True,核李福琼18年制复核人计师的上市公司有重庆啤酒、三峡油漆、 || 签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人等不存在可能影响独立性的情形。4、审
000156,2023-04-29,1216691916,华数传媒：关于续聘2023年度会计师事务所的公告,,True,签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。。4、审
000159,2022-04-12,1212882871,国际实业：关于续聘2022年审计机构的公告,,True,"务所项目合伙人、质量控制复核人和本期签字会计师的基本信息如下：项目 || 业审计报告。质控复核人李威,2006年开始从事审计工作，2 || 签字注册会计师、项目质量控制复核人近三年未受到刑事处罚，未受到证监会及 || 签字注册会计师、项目质量控制复核人等不存在可能影响独立性的情形。4、审"
000159,2020-04-29,1207660319,国际实业：关于续聘会计师事务所的公告,,True,1）项目合伙人、质量控制复核人和本期签字会计师的执业资质、从业经历 || 作至今孔繁萍质控复核人2000年事务所成立注册会计师是否工
000159,2021-04-20,1209724788,国际实业：关于续聘2021年审计机构的公告,,True,"务所项目合伙人、质量控制复核人和本期签字会计师的基本信息如下：项目 || 份审计报告。质控复核人孔繁萍,2001年开始从事审计工作， || 签字注册会计师、项目质量控制复核人近三年未受到刑事处罚，未受到证监会及 || 签字注册会计师、项目质量控制复核人等不存在可能影响独立性的情形。4、审"
000333,2020-04-30,1207684797,美的集团：关于续聘会计师事务所的公告,,True,何国辉先生为项目质量复核合伙人，其从业经历如下：姚文平先生，中国注
000400,2020-04-10,1207474263,许继电气：拟聘任会计师事务所的公告,,True,形，项目合伙人、项目质量控制负责人、拟签字注册会计师的从业经历、执业资
000402,2020-04-30,1207682144,金 融 街：拟聘任会计师事务所的公告,,True,序，范晓红拟担任项目质量控制复核人。范晓红从事证券服务业务17年，负责
000409,2020-03-28,1207417234,ST地矿：关于拟续聘会计师事务所的公告,,True,拟任项目合伙人、质量控制负责人、签字注册会计师均具有中国注册会计师
000411,2022-10-26,1214900497,英特集团：关于变更年度审计机构及内部控制审计机构的公告,,True,签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
000411,2023-04-29,1216682941,英特集团：关于续聘2023年度财务报告及内部控制审计机构的公告,,True,12年2022年复核人金科股份等多家上市公司审计报告。2、 || 签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。三、拟续
000411,2024-04-20,1219688870,英特集团：关于续聘2024年度财务报告及内部控制审计机构的公告,,True,签字注册会计师、项目质量复核人员近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量复核人员不存在可能影响独立性的情形。三、拟续
000421,2021-04-16,1209697040,南京公用：关于续聘会计师事务所的公告,,True,程序，梁锋拟担任项目质量控制复核人。梁锋具备27年证券业务及审计经验，
000419,2024-04-20,1219700762,通程控股：通程控股关于续聘财务审计机构的公告,,True,人签字注册会计师项目质量复核人员姓名张恩学周娅闾力华何时成为注册会计 || 签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
000426,2020-04-30,1207680817,兴业矿业：关于拟续聘2020年度会计师事务所的公告,,True,涛，葛惠平为项目质量复核合伙人。上述人员从业经历如下：宋朝晖：天衡
000426,2021-04-30,1209871825,兴业矿业：关于拟续聘2021年度会计师事务所的公告,,True,涛，葛惠平为项目质量复核合伙人。上述人员从业经历如下：宋朝晖：天衡 || 签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
000428,2020-03-30,1207416631,华天酒店：关于续聘会计师事务所的公告,,True,市陈中江17年制复核人会计师公司审计等证券服务业务，具备相
000428,2023-04-28,1216657289,华天酒店：关于续聘会计师事务所的公告,,True,股份、巨化股份、复核人五洲新春、久祺股份2.诚信记录项目合 || 签字注册会计师、项目质量控制复核人近三年未因执业行为受到刑事处罚，未受 || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4.审计
000426,2022-04-30,1213260005,兴业矿业：关于拟续聘2022年度会计师事务所的公告,,True,焕，牛志红为项目质量复核合伙人。上述人员从业经历如下：宋朝晖：天衡 || 签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
000429,2022-03-16,1212581220,粤高速Ａ：拟续聘会计师事务所的公告,,True,签字注册会计师、项目质量控制复核人近三年（最近三个完整3自然年度及当年 || 签字注册会计师、项目质量控制复核人，不存在违反《中国注册会计师职业道德
000429,2023-03-21,1216170498,粤高速Ａ：拟续聘会计师事务所的公告,,True,签字注册会计师、项目质量控制复核人近三年（最近三个完整3自然年度及当年 || 签字注册会计师、项目质量控制复核人，不存在违反《中国注册会计师职业道德
000488,2023-03-31,1216280358,晨鸣纸业：关于聘任2023年度审计机构的公告,,True,9年2022年制复核人计报告5份2、诚信记录项目合伙人、签 || 会计师及项目控制复核人近三年未受（收）到刑事处罚、行政处罚 || 注册会计师江磊、项目质量控制复核人黄志斌不存在违反《中国注册会计师职业
000488,2022-03-31,1212748513,晨鸣纸业：关于聘任2022年度审计机构的公告,,True,01年2019年复核人计报告6份2、诚信记录项目合伙人、签 || 会计师及项目控制复核人近三年未受（收）到刑事处罚、行政处罚 || 注册会计师江磊、项目质量控制复核人倪军不存在违反《中国注册会计师职业道
000429,2024-03-16,1219312799,粤高速Ａ：拟续聘会计师事务所的公告,,True,签字注册会计师、项目质量控制复核人近三年（最近三个完整3自然年度及当年 || 签字注册会计师、项目质量控制复核人，不存在违反《中国注册会计师职业道德
000488,2020-03-28,1207418321,晨鸣纸业：关于聘任2020年度审计机构的公告,,True,，其项目合伙人、项目质量控制负责人、拟签字注册会计师的从业经历、执业资
000488,2021-03-26,1209453887,晨鸣纸业：关于聘任2021年度审计机构的公告,,True,01年2019年复核人计报告6份2、诚信记录项目合伙人、签 || 会计师及项目控制复核人近三年未受（收）到刑事处罚、行政处罚 || 注册会计师江磊、项目质量控制复核人倪军不存在违反《中国注册会计师职业道
000488,2024-03-29,1219444225,晨鸣纸业：关于续聘2024年度审计机构的公告,,True,1年2019年制复核人审计报告6份2、诚信记录项目合伙人、 || 签字注册会计师及项目质量控制复核人近三年未受到刑事处罚，未受到证监会及 || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
000504,2021-03-31,1209488439,ST生物：关于拟续聘会计师事务所的公告,,True,签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。3三、拟
000504,2022-10-31,1214966049,南华生物：南华生物关于续聘2022年度审计机构的公告,,True,星新材2020年复核人度审计报告；2020年，签署道通科技 || 签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人等不存在可能影响《中国注册会计师职业
000504,2020-04-27,1207607033,*ST生物：关于拟聘任会计师事务所的公告,,True,所承担质量控制及复核人师复核工作，具备相应专业胜任能力。拟
000507,2021-07-20,1210512579,珠海港：关于拟续聘会计师事务所的公告,,True,审计报告。（3）项目质量控制复核人：张之祥，注册会计师，2006年开始 || 签字注册会计师和质量控制复核人最近三年不存在因执业行为受到刑事处罚
000507,2022-09-10,1214576143,珠海港：关于拟续聘会计师事务所的公告,,True,审计报告。（3）项目质量控制复核人：张之祥，注册会计师，2006年开始 || 签字注册会计师和质量控制复核人最近三年不存在因执业行为受到刑事处罚
000513,2020-03-26,1207404333,丽珠集团：拟聘任会计师事务所的公告,,True,序，刘立宇拟担任项目质量控制复核人。刘立宇从事证券服务业务多年，负责审
000514,2020-03-26,1207404531,渝 开 发：拟续聘会计师事务所的公告,,True,1194520年复核人众合科技、士兰微等多家上市公司的年报
000514,2021-11-16,1211586608,渝 开 发：聘请会计师事务所公告,,True,司审计报告情况。质量控制复核人情况：张世平，中国注册会计师，199 || 签字注册会计师、质量控制复核人近三年未因执业行为受到刑事处罚，受到 || 签字注册会计师、项目质量控制复核人不存在违反《中国注册会计师执业道德守
000517,2022-08-31,1214472968,荣安地产：关于续聘会计师事务所的公告,,True,荣安地产。（3）质量控制复核人：顾春华顾春华2005年成为注册会计 || 签字注册会计师及质量复核人员未持有和买卖公司股票，也不存在影响独 || 签字注册会计师、质量复核人员未受到过刑事处罚、行政处罚、行政监管
000514,2022-09-14,1214585768,渝 开 发：拟续聘会计师事务所的公告,,True,021年开始从事复核人上市公司审计业务。2021年为本公发 || 签字注册会计师、质量控制复核人近三年未因执业行为受到刑事处罚，未受 || 签字注册会计师、项目质量控制复核人不存在违反《中国注册会计师执业道德守
000514,2023-03-25,1216221765,渝 开 发：拟续聘会计师事务所的公告,,True,熟悉国家会计、审复核人执业资质证书计、税收等相关法律法规， || 签字注册会计师、质量控制复核人近三年未因执业行为受到刑事处罚，未受 || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4、审计
000517,2021-09-08,1210983158,荣安地产：关于续聘会计师事务所的公告,,True,能、固德威。2.质量控制复核人：顾春华顾春华2005年成为注册会计 || 签字注册会计师及质量复核人员未持有和买卖公司股票，也不存在影响独 || 签字注册会计师、质量复核人员未受到过刑事处罚、行政处罚、行政监管
000519,2022-01-20,1212218236,中兵红箭：关于审计机构变更质量控制复核人的公告,,True,关于审计机构变更质量控制复核人的公告本公司及董事会全体成员保证信息 || 会审议通过。一、质量控制复核人变更情况2022年1月19日，公司收 || 出具的《关于变更项目质量复核人员的函》，天健会计师事务所作为公司20 || 指派楼胜亚女士为项目质量控制复核人，现因工作调整，天健会计师事务所指派 || 1年度审计项目的质量控制复核人。二、本次变更后的质量控制复核人信息 || 二、本次变更后的质量控制复核人信息1.基本信息梁志勇，天健会计师事
000525,2021-01-16,1209114712,红 太 阳：关于变更公司2020年度会计师事务所的公告,,True,胜任能力。（3）质量控制复核人：根据立信中联的质量控制流程，合伙人 || 合伙人赵琤拟担任项目质量控制复核人。赵琤，合伙人，2001年成为注册会 || 册会计师张文兵及质量控制复核人赵琤最近三年未受（收）到刑事处罚、行
000525,2021-04-30,1209871218,红 太 阳：关于续聘公司2021年度审计机构的公告,,True,胜任能力。（3）质量控制复核人：根据立信中联的质量控制流程，合伙人 || 合伙人赵琤拟担任项目质量控制复核人。赵琤，合伙人，2001年成为注册会 || 册会计师张文兵及质量控制复核人赵琤最近三年未受（收）到刑事处罚、行
000528,2020-04-30,1207684429,柳    工：关于续聘2020年度财务报告及内部控制审计机构的公告,,True,序，储燕涛拟担任项目质量控制复核人。储燕涛从事证券服务业务多年，负责审
000532,2023-03-24,1216202429,华金资本：009 关于拟续聘会计师事务所的公告,,True,计报告情况4个。项目质量控制复核人：程罗铭：2017年8月成为注册会计 || 签字注册会计师、项目质量控制复核人近三年未因执业行为受到刑事处罚，受到 || 签字注册会计师、项目质量控制复核人能够在执行本项目审计工作时保持独立性
000533,2021-03-30,1209475155,顺钠股份：广东顺钠电气股份有限公司关于续聘会计师事务所的公告,,True,5个。（3）项目质量复核人（项目质量控制负责人）包铁军，199 || 项目质量复核人（项目质量控制负责人）包铁军，1998年12月成为注册会 || 签字注册会计师、项目质量控制复核人近三年未因执业行为受到刑事处罚，受到 || 签字注册会计师、项目质量控制复核人能够在执行本项目审计工作时保持独立性
000533,2023-02-07,1215778289,顺钠股份：关于变更签字注册会计师和项目质量复核人员的公告,,True,签字注册会计师和项目质量复核人员的公告本公司及董事会全体成员保证信息 || 字注册会计师以及项目质量复核人员的函》，现将有关情况公告如下：一、签 || 字注册会计师以及项目质量复核人员的变更情况大华会计师事务所作为公司2 || 时委派王曙晖担任项目质量复核人员。鉴于大华会计师事务所内部人员工作调 || 娟代替王曙晖担任项目质量复核人员。二、本次变更后的签字注册会计师和项 || 签字注册会计师和项目质量复核人员信息项目签字注册会计师李韩冰：于19
000534,2023-01-19,1215649852,万泽股份：万泽股份关于审计机构变更项目质量复核人员的公告,,True,关于审计机构变更项目质量复核人员的公告本公司及董事会全体成员保证信息 || 公告如下：限公司项目质量复核人员的函》一、本次变更事项的基本情况大华 || 原委派王曙晖担任项目质量复核人员，鉴于大华会计师事务所内部工作调整， || 内部工作调整，对项目质量控制复核人进行变更，拟指派赖其寿为项目质量控制 || ，拟指派赖其寿为项目质量控制复核人。二、本次变更人员的情况1、基本信息 || 情况1、基本信息项目质量控制复核人：赖其寿，2015年12月成为注册会
000536,2020-04-28,1207643827,华映科技：关于公司2020年度续聘华兴会计师事务所（特殊普通合伙）的公告,,True,程序，杨俏拟担任项目质量控制复核人。杨俏从事证券服务业务多年，负责审计
000534,2023-02-28,1215991365,万泽股份：万泽股份关于续聘大华会计师事务所（特殊普通合伙）为公司2023年度审计机构的公告,,True,审计报告1家次。项目质量控制复核人：赖其寿，2015年12月成为注册会 || 签字注册会计师、项目质量控制复核人近三年未因执业行为受到刑事处罚，受到 || 字注册会计师、3项目质量控制复核人能够在执行本项目审计工作时保持独立性
000538,2024-03-20,1219345717,云南白药：关于变更项目质量控制复核合伙人的公告,,True,公司关于变更项目质量控制复核合伙人的公告本公司及董事会全体成员保证信息 || 19）。一、项目质量控制复核合伙人的变更情况2024年3月19日，公司 || 股份有限公司项目质量控制复核合伙人的函》，中审众环作为公司2023年度 || 杨健女士作为项目质量控制复核合伙人。因杨健女士个人客观原因退伙，根据《 || 不再符合担任项目质量控制复核合伙人的资格，中审众环委派王文政先生接替杨 || 女士作为公司项目质量控制复核合伙人。二、本次变更的质量控制复核合伙人的
000541,2021-11-09,1211536179,佛山照明：关于续聘 2021年度审计机构的公告,,True,经理邵富霞拟担任项目质量控制复核人。邵富霞，中国注册会计师，于2006 || 会计师2黎琼倩和质量控制复核人邵富霞不存在违反《中国注册会计师职业
000541,2020-09-30,1208514402,佛山照明：关于续聘2020年度审计机构的公告,,True,控经理陈翔拟担任项目质量控制复核人。陈翔，中国注册会计师，于2004年
000544,2023-03-03,1216039846,中原环保：关于变更签字注册会计师、质量控制复核人的公告,,True,签字注册会计师、质量控制复核人的公告本公司及董事会全体成员保证信息 || 签字注册会计师、质量控制复核人的变更函》，具体内容如下：一、变更情 || 人）、常明先生为质量控制复核人、张婉秋女士为签字注册会计师，现因靖 || 生接替常明先生为质量控制复核人，继续完成相关工作。变更后的签字注册 || 秋女士，变更后的质量控制复核人为肖常和先生。相关工作安排已有序交接 || 更后签字会计师、质量控制复核人信息（一）基本信息2013开始在立信
000546,2022-03-30,1212730566,金圆股份：关于续聘会计师事务所的公告,,True,任能力：是（2）质量控制复核人：朱敏执业资质：注册会计师从业经历： || 签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。三、拟续
000546,2023-04-29,1216693682,金圆股份：关于续聘会计师事务所的公告,,True,任能力：是（2）质量控制复核人：许菊萍执业资质：注册会计师从业经历 || 签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。三、拟续
000546,2021-07-06,1210416314,金圆股份：关于续聘会计师事务所的公告,,True,任能力：是（2）质量控制复核人：朱敏执业资质：注册会计师从业经历： || 签字注册会计师、项目质量控制复核人近三年不存在因执业行为受到刑事处罚， || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。三、拟续
000544,2023-03-31,1216269168,中原环保：关于拟续聘会计师事务所的公告,,True,15年2020年质量控制复核人肖常和2006年2007年2008年 || 司高级经理（3）质量控制复核人近三年从业情况：姓名：肖常和时间上市 || 股份有限公司部门复核人2022年中原环保股份有限公司部门复 || 股份有限公司部门复核人2、项目组成员独立性和诚信记录情况项 || 签字注册会计师和质量控制复核人不存在违反《中国注册会计师职业道德守
000547,2023-08-31,1217710799,航天发展：关于续聘会计师事务所的公告,,True,报告2份。（3）项目质量控制复核人关黎明关黎明：1995年成为注册会计 || 签字注册会计师、项目质量控制复核人近三年未因执业行为受到刑事处罚，未受 || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4.审计
000547,2022-10-19,1214823670,航天发展：关于续聘会计师事务所的公告,,True,同所执业。（3）项目质量控制复核人关黎明关黎明：1995年成为注册会计 || 签字注册会计师、项目质量控制复核人近三年未因执业行为受2到刑事处罚，未 || 签字注册会计师、项目质量控制复核人不存在可能影响独立性的情形。4.审计
000548,2020-03-28,1207416989,湖南投资：关于拟续聘会计师事务所的公告,,True,陈宏兰14年控制复核人会计师审计工作。1998年起从事注册
000548,2021-04-02,1209624228,湖南投资：湖南投资关于拟续聘会计师事务所的公告,,True,飞注册16年控制复核人始为本公司（湖南投资）提供审计服会计 || 签字注册会计师、项目质量控制复核人近三年存在因执业行为受到证监会派出机 || 签字注册会计师、项目质量控制复核人等从业人员不不存在违反《中国注册会计
000548,2022-04-02,1212808573,湖南投资：湖南投资关于拟续聘会计师事务所的公告,,True,飞注册17年控制复核人年开始为本公司提供审计服务，近三会计 || 签字注册会计师、项目质量控制复核人近三年存在因执业行为受到证监会派出机 || 签字注册会计师、项目质量控制复核人等从业人员不存在违反《中国注册会计师
000551,2020-10-20,1208584511,创元科技：关于拟聘任会计师事务所的公告,,True,所拟委派孙伟担任项目质量控制负责人，孙伟具有中国注册会计师执业资格，从
